datetime,datetime,year,month,day,random,sazonal,timeSeries
2003-01-01 00:00:00,2003-01-01 00:00:00,2003,1,1,0.11950857785979163,1.0,10.119508577859792
2003-01-01 01:00:00,2003-01-01 01:00:00,2003,1,1,0.5725704856227717,0.9999997588734665,10.572568074357436
2003-01-01 02:00:00,2003-01-01 02:00:00,2003,1,1,0.2339671383745504,0.9999990354939822,10.233957493314373
2003-01-01 03:00:00,2003-01-01 03:00:00,2003,1,1,0.7257746496439382,0.999997829861896,10.725752948262897
2003-01-01 04:00:00,2003-01-01 04:00:00,2003,1,1,0.6557952090787532,0.9999961419777894,10.655756628856647
2003-01-01 05:00:00,2003-01-01 05:00:00,2003,1,1,0.4994112432450095,0.9999939718424762,10.499350961669773
2003-01-01 06:00:00,2003-01-01 06:00:00,2003,1,1,0.5857467457608467,0.9999913194570031,10.585659940330878
2003-01-01 07:00:00,2003-01-01 07:00:00,2003,1,1,0.5328960266908008,0.9999881848226492,10.532777874917294
2003-01-01 08:00:00,2003-01-01 08:00:00,2003,1,1,0.5348688091349098,0.9999845679409262,10.534714488544171
2003-01-01 09:00:00,2003-01-01 09:00:00,2003,1,1,0.08572987085612782,0.9999804688135782,10.08553455899191
2003-01-01 10:00:00,2003-01-01 10:00:00,2003,1,1,0.0420240920547873,0.9999758874425823,10.041782966480609
2003-01-01 11:00:00,2003-01-01 11:00:00,2003,1,1,0.10748332060857313,0.9999708238301476,10.10719155891005
2003-01-01 12:00:00,2003-01-01 12:00:00,2003,1,1,0.5951019247930175,0.9999652779787161,10.594754704580179
2003-01-01 13:00:00,2003-01-01 13:00:00,2003,1,1,0.11410752342115627,0.9999592498909624,10.11370002233078
2003-01-01 14:00:00,2003-01-01 14:00:00,2003,1,1,0.05662048709018608,0.9999527395697936,10.056147882788121
2003-01-01 15:00:00,2003-01-01 15:00:00,2003,1,1,0.5501038283586313,0.9999457470183493,10.549561298542125
2003-01-01 16:00:00,2003-01-01 16:00:00,2003,1,1,0.4886870933393286,0.9999382722400014,10.488069815739342
2003-01-01 17:00:00,2003-01-01 17:00:00,2003,1,1,0.582045990821245,0.9999303152383551,10.581349143204795
2003-01-01 18:00:00,2003-01-01 18:00:00,2003,1,1,0.9744906149972877,0.9999218760172474,10.973709375169761
2003-01-01 19:00:00,2003-01-01 19:00:00,2003,1,1,0.7466851169139871,0.999912954580748,10.745814662721468
2003-01-01 20:00:00,2003-01-01 20:00:00,2003,1,1,0.10441865846185161,0.9999035509331596,10.103454167793448
2003-01-01 21:00:00,2003-01-01 21:00:00,2003,1,1,0.73646202996358,0.9998936650790171,10.73539868075375
2003-01-01 22:00:00,2003-01-01 22:00:00,2003,1,1,0.9843467198007885,0.9998832970230879,10.983179690031667
2003-01-01 23:00:00,2003-01-01 23:00:00,2003,1,1,0.30952745912478585,0.9998724467703719,10.308251926828504
2003-01-02 00:00:00,2003-01-02 00:00:00,2003,1,2,0.8606196636984124,0.9998611143261019,10.859230806959431
