datetime,datetime,year,month,day,random,sazonal,timeSeries
2005-01-01 00:00:00,2005-01-01 00:00:00,2005,1,1,0.014431096457052317,1.0,10.014431096457052
2005-01-01 01:00:00,2005-01-01 01:00:00,2005,1,1,0.8359372064493169,0.9999997588734665,10.835934795183983
2005-01-01 02:00:00,2005-01-01 02:00:00,2005,1,1,0.9870125084538385,0.9999990354939822,10.987002863393661
2005-01-01 03:00:00,2005-01-01 03:00:00,2005,1,1,0.5311451000708055,0.999997829861896,10.531123398689765
2005-01-01 04:00:00,2005-01-01 04:00:00,2005,1,1,0.7360667862913318,0.9999961419777894,10.736028206069225
2005-01-01 05:00:00,2005-01-01 05:00:00,2005,1,1,0.896569318740459,0.9999939718424762,10.896509037165222
2005-01-01 06:00:00,2005-01-01 06:00:00,2005,1,1,0.6647654896952995,0.9999913194570031,10.66467868426533
2005-01-01 07:00:00,2005-01-01 07:00:00,2005,1,1,0.8417963803385917,0.9999881848226492,10.841678228565083
2005-01-01 08:00:00,2005-01-01 08:00:00,2005,1,1,0.5535535931481894,0.9999845679409262,10.553399272557451
2005-01-01 09:00:00,2005-01-01 09:00:00,2005,1,1,0.9562978861894996,0.9999804688135782,10.956102574325282
2005-01-01 10:00:00,2005-01-01 10:00:00,2005,1,1,0.9924650898417756,0.9999758874425823,10.992223964267598
2005-01-01 11:00:00,2005-01-01 11:00:00,2005,1,1,0.5728325502268996,0.9999708238301476,10.572540788528375
2005-01-01 12:00:00,2005-01-01 12:00:00,2005,1,1,0.9936890543782152,0.9999652779787161,10.993341834165378
2005-01-01 13:00:00,2005-01-01 13:00:00,2005,1,1,0.934960106666102,0.9999592498909624,10.934552605575727
2005-01-01 14:00:00,2005-01-01 14:00:00,2005,1,1,0.5299039952536202,0.9999527395697936,10.529431390951556
2005-01-01 15:00:00,2005-01-01 15:00:00,2005,1,1,0.04221628726846871,0.9999457470183493,10.041673757451962
2005-01-01 16:00:00,2005-01-01 16:00:00,2005,1,1,0.217435705151785,0.9999382722400014,10.2168184275518
2005-01-01 17:00:00,2005-01-01 17:00:00,2005,1,1,0.9631463770948128,0.9999303152383551,10.962449529478363
2005-01-01 18:00:00,2005-01-01 18:00:00,2005,1,1,0.01028016587134084,0.9999218760172474,10.009498926043815
2005-01-01 19:00:00,2005-01-01 19:00:00,2005,1,1,0.8570796792624037,0.999912954580748,10.856209225069884
2005-01-01 20:00:00,2005-01-01 20:00:00,2005,1,1,0.06482940353291111,0.9999035509331596,10.063864912864508
2005-01-01 21:00:00,2005-01-01 21:00:00,2005,1,1,0.4699240222452309,0.9998936650790171,10.468860673035401
2005-01-01 22:00:00,2005-01-01 22:00:00,2005,1,1,0.6754884258672587,0.9998832970230879,10.674321396098138
2005-01-01 23:00:00,2005-01-01 23:00:00,2005,1,1,0.9145253148809388,0.9998724467703719,10.913249782584657
2005-01-02 00:00:00,2005-01-02 00:00:00,2005,1,2,0.05725620707921286,0.9998611143261019,10.055867350340232
2005-01-02 01:00:00,2005-01-02 01:00:00,2005,1,2,0.04643717373437206,0.9998492996957429,10.044930170691801
2005-01-02 02:00:00,2005-01-02 02:00:00,2005,1,2,0.01305468277137567,0.9998370028849926,10.011424711621302
2005-01-02 03:00:00,2005-01-02 03:00:00,2005,1,2,0.3269203036301138,0.999824223899781,10.325162542627924
2005-01-02 04:00:00,2005-01-02 04:00:00,2005,1,2,0.49826748094422924,0.9998109627462709,10.496377108406937
2005-01-02 05:00:00,2005-01-02 05:00:00,2005,1,2,0.33039168021754495,0.9997972194308576,10.328363874526122
