datetime,datetime,year,month,day,random,sazonal,timeSeries
2006-01-01 00:00:00,2006-01-01 00:00:00,2006,1,1,0.09113681638959648,1.0,10.091136816389596
2006-01-01 01:00:00,2006-01-01 01:00:00,2006,1,1,0.5144423092127112,0.9999997588734665,10.514439897947376
2006-01-01 02:00:00,2006-01-01 02:00:00,2006,1,1,0.5059379137474159,0.9999990354939822,10.505928268687239
2006-01-01 03:00:00,2006-01-01 03:00:00,2006,1,1,0.40012139540119507,0.999997829861896,10.400099694020154
2006-01-01 04:00:00,2006-01-01 04:00:00,2006,1,1,0.6923045334899791,0.9999961419777894,10.692265953267873
2006-01-01 05:00:00,2006-01-01 05:00:00,2006,1,1,0.07605118131845523,0.9999939718424762,10.075990899743218
2006-01-01 06:00:00,2006-01-01 06:00:00,2006,1,1,0.19673811378384898,0.9999913194570031,10.19665130835388
2006-01-01 07:00:00,2006-01-01 07:00:00,2006,1,1,0.8985662826411426,0.9999881848226492,10.898448130867635
2006-01-01 08:00:00,2006-01-01 08:00:00,2006,1,1,0.5526532227977204,0.9999845679409262,10.552498902206983
2006-01-01 09:00:00,2006-01-01 09:00:00,2006,1,1,0.15114269525270896,0.9999804688135782,10.150947383388491
2006-01-01 10:00:00,2006-01-01 10:00:00,2006,1,1,0.34479751942178505,0.9999758874425823,10.344556393847608
2006-01-01 11:00:00,2006-01-01 11:00:00,2006,1,1,0.6041491976564998,0.9999708238301476,10.603857435957977
2006-01-01 12:00:00,2006-01-01 12:00:00,2006,1,1,0.5224168586278596,0.9999652779787161,10.522069638415022
2006-01-01 13:00:00,2006-01-01 13:00:00,2006,1,1,0.17449916748561,0.9999592498909624,10.174091666395235
2006-01-01 14:00:00,2006-01-01 14:00:00,2006,1,1,0.029694276436193157,0.9999527395697936,10.029221672134128
2006-01-01 15:00:00,2006-01-01 15:00:00,2006,1,1,0.92701167100551,0.9999457470183493,10.926469141189003
2006-01-01 16:00:00,2006-01-01 16:00:00,2006,1,1,0.4384970632745824,0.9999382722400014,10.437879785674596
2006-01-01 17:00:00,2006-01-01 17:00:00,2006,1,1,0.4293438399737137,0.9999303152383551,10.428646992357264
2006-01-01 18:00:00,2006-01-01 18:00:00,2006,1,1,0.20543519586837677,0.9999218760172474,10.20465395604085
2006-01-01 19:00:00,2006-01-01 19:00:00,2006,1,1,0.5279547791667771,0.999912954580748,10.527084324974258
2006-01-01 20:00:00,2006-01-01 20:00:00,2006,1,1,0.015757560462142495,0.9999035509331596,10.01479306979374
2006-01-01 21:00:00,2006-01-01 21:00:00,2006,1,1,0.1621019308673911,0.9998936650790171,10.161038581657563
2006-01-01 22:00:00,2006-01-01 22:00:00,2006,1,1,0.7403307880715679,0.9998832970230879,10.739163758302446
2006-01-01 23:00:00,2006-01-01 23:00:00,2006,1,1,0.6603049617798298,0.9998724467703719,10.659029429483548
2006-01-02 00:00:00,2006-01-02 00:00:00,2006,1,2,0.4164760655844205,0.9998611143261019,10.41508720884544
2006-01-02 01:00:00,2006-01-02 01:00:00,2006,1,2,0.301376718382359,0.9998492996957429,10.299869715339788
2006-01-02 02:00:00,2006-01-02 02:00:00,2006,1,2,0.1289921656400631,0.9998370028849926,10.12736219448999
2006-01-02 03:00:00,2006-01-02 03:00:00,2006,1,2,0.6359758409518215,0.999824223899781,10.634218079949632
2006-01-02 04:00:00,2006-01-02 04:00:00,2006,1,2,0.7048450951124893,0.9998109627462709,10.702954722575198
2006-01-02 05:00:00,2006-01-02 05:00:00,2006,1,2,0.43086017875450533,0.9997972194308576,10.428832373063083
2006-01-02 06:00:00,2006-01-02 06:00:00,2006,1,2,0.40747402130673793,0.9997829939601689,10.405303960908427
2006-01-02 07:00:00,2006-01-02 07:00:00,2006,1,2,0.6063831689508987,0.999768286341065,10.604066032361548
2006-01-02 08:00:00,2006-01-02 08:00:00,2006,1,2,0.7731845352729285,0.9997530965806385,10.770715501079314
2006-01-02 09:00:00,2006-01-02 09:00:00,2006,1,2,0.10294160016480691,0.999737424686215,10.100315847026955
2006-01-02 10:00:00,2006-01-02 10:00:00,2006,1,2,0.1745328671666555,0.9997212706653522,10.171745573820179
2006-01-02 11:00:00,2006-01-02 11:00:00,2006,1,2,0.32838025750272515,0.9997046345258405,10.32542660276113
2006-01-02 12:00:00,2006-01-02 12:00:00,2006,1,2,0.07626336536800926,0.9996875162757026,10.073138528125035
2006-01-02 13:00:00,2006-01-02 13:00:00,2006,1,2,0.47722673341556243,0.9996699159231939,10.473925892647502
2006-01-02 14:00:00,2006-01-02 14:00:00,2006,1,2,0.7345522790109484,0.9996518334768022,10.73107061377897
2006-01-02 15:00:00,2006-01-02 15:00:00,2006,1,2,0.869639889910602,0.9996332689452478,10.86597257936308
2006-01-02 16:00:00,2006-01-02 16:00:00,2006,1,2,0.6602322471181128,0.9996142223374836,10.656374470492949
2006-01-02 17:00:00,2006-01-02 17:00:00,2006,1,2,0.6511047294815071,0.9995946936626949,10.647051666108457
2006-01-02 18:00:00,2006-01-02 18:00:00,2006,1,2,0.07446092764020007,0.9995746829302993,10.070207756943192
2006-01-02 19:00:00,2006-01-02 19:00:00,2006,1,2,0.23785548737158335,0.9995541901499472,10.233397388871055
2006-01-02 20:00:00,2006-01-02 20:00:00,2006,1,2,0.8835537775633708,0.9995332153315211,10.878885930878582
2006-01-02 21:00:00,2006-01-02 21:00:00,2006,1,2,0.8734191856930326,0.9995117584851364,10.868536770544397
2006-01-02 22:00:00,2006-01-02 22:00:00,2006,1,2,0.15676864301351978,0.9994898196211406,10.151666839224925
2006-01-02 23:00:00,2006-01-02 23:00:00,2006,1,2,0.6669293525201674,0.9994673987501137,10.661603340021305
2006-01-03 00:00:00,2006-01-03 00:00:00,2006,1,3,0.6791549168450182,0.9994444958828685,10.673599875673704
2006-01-03 01:00:00,2006-01-03 01:00:00,2006,1,3,0.11490569206130063,0.9994211110304497,10.109116802365799
2006-01-03 02:00:00,2006-01-03 02:00:00,2006,1,3,0.06068474367951315,0.999397244204135,10.054657185720863
2006-01-03 03:00:00,2006-01-03 03:00:00,2006,1,3,0.9401090312702403,0.999372895415434,10.933837985424578
2006-01-03 04:00:00,2006-01-03 04:00:00,2006,1,3,0.25847598031780994,0.999348064676089,10.2519566270787
2006-01-03 05:00:00,2006-01-03 05:00:00,2006,1,3,0.9749375541265715,0.999322751998075,10.96816507410732
2006-01-03 06:00:00,2006-01-03 06:00:00,2006,1,3,0.5279206403096809,0.9992969573935987,10.520890214245668
2006-01-03 07:00:00,2006-01-03 07:00:00,2006,1,3,0.5255886081537472,0.9992706808750998,10.518295416904746
2006-01-03 08:00:00,2006-01-03 08:00:00,2006,1,3,0.8404566735607554,0.9992439224552503,10.832895898113257
2006-01-03 09:00:00,2006-01-03 09:00:00,2006,1,3,0.24672422452798726,0.9992166821469545,10.238891045997532
2006-01-03 10:00:00,2006-01-03 10:00:00,2006,1,3,0.7253336371987481,0.999188959963349,10.717223236832238
2006-01-03 11:00:00,2006-01-03 11:00:00,2006,1,3,0.8772458762066762,0.9991607559178031,10.868853435384706
2006-01-03 12:00:00,2006-01-03 12:00:00,2006,1,3,0.9970925489228599,0.9991320700239181,10.988413249162042
2006-01-03 13:00:00,2006-01-03 13:00:00,2006,1,3,0.7510690934113773,0.9991029022955281,10.742098116366659
2006-01-03 14:00:00,2006-01-03 14:00:00,2006,1,3,0.9854580692508822,0.9990732527466991,10.976190596717872
2006-01-03 15:00:00,2006-01-03 15:00:00,2006,1,3,0.0034774847891060334,0.9990431213917298,9.993908698706404
2006-01-03 16:00:00,2006-01-03 16:00:00,2006,1,3,0.6269017512961741,0.9990125082451511,10.617026833747685
2006-01-03 17:00:00,2006-01-03 17:00:00,2006,1,3,0.4124650865253794,0.9989814133217262,10.402279219742642
2006-01-03 18:00:00,2006-01-03 18:00:00,2006,1,3,0.6091541029064172,0.9989498366364509,10.598652469270926
2006-01-03 19:00:00,2006-01-03 19:00:00,2006,1,3,0.7334077559020467,0.998917778204553,10.722585537947577
2006-01-03 20:00:00,2006-01-03 20:00:00,2006,1,3,0.08251229733590604,0.9988852380414929,10.071364677750836
2006-01-03 21:00:00,2006-01-03 21:00:00,2006,1,3,0.5171429222735353,0.998852216162963,10.505665083903166
2006-01-03 22:00:00,2006-01-03 22:00:00,2006,1,3,0.19230172982852767,0.9988187125848885,10.180488855677412
2006-01-03 23:00:00,2006-01-03 23:00:00,2006,1,3,0.2672030024259535,0.9987847273234264,10.255050275660217
2006-01-04 00:00:00,2006-01-04 00:00:00,2006,1,4,0.4386881050520113,0.9987502603949663,10.426190709001673
2006-01-04 01:00:00,2006-01-04 01:00:00,2006,1,4,0.8509824958734349,0.9987153118161298,10.838135614034734
2006-01-04 02:00:00,2006-01-04 02:00:00,2006,1,4,0.2813350828002017,0.9986798816037711,10.268133898837913
2006-01-04 03:00:00,2006-01-04 03:00:00,2006,1,4,0.6701975317675123,0.9986439697749765,10.656637229517276
2006-01-04 04:00:00,2006-01-04 04:00:00,2006,1,4,0.13654093689155988,0.9986075763470647,10.122616700362206
2006-01-04 05:00:00,2006-01-04 05:00:00,2006,1,4,0.5951582010887626,0.9985707013375863,10.580865214464627
2006-01-04 06:00:00,2006-01-04 06:00:00,2006,1,4,0.3087596138159192,0.9985333447643246,10.294093061459165
2006-01-04 07:00:00,2006-01-04 07:00:00,2006,1,4,0.8630608437855266,0.9984955066452949,10.848015910238475
2006-01-04 08:00:00,2006-01-04 08:00:00,2006,1,4,0.36159399225963107,0.9984571869987445,10.346165862247076
2006-01-04 09:00:00,2006-01-04 09:00:00,2006,1,4,0.1620438527988286,0.9984183858431536,10.146227711230363
2006-01-04 10:00:00,2006-01-04 10:00:00,2006,1,4,0.997553581332446,0.9983791031972338,10.981344613304783
2006-01-04 11:00:00,2006-01-04 11:00:00,2006,1,4,0.0038887014612366544,0.9983393390799294,9.987282092260532
2006-01-04 12:00:00,2006-01-04 12:00:00,2006,1,4,0.7908562803573371,0.9982990935104169,10.773847215461506
2006-01-04 13:00:00,2006-01-04 13:00:00,2006,1,4,0.45095270434372925,0.9982583665081046,10.433536369424775
2006-01-04 14:00:00,2006-01-04 14:00:00,2006,1,4,0.7834369637035852,0.9982171580926334,10.765608544629918
2006-01-04 15:00:00,2006-01-04 15:00:00,2006,1,4,0.6585092705727567,0.9981754682838762,10.64026395341152
2006-01-04 16:00:00,2006-01-04 16:00:00,2006,1,4,0.15727972305304694,0.9981332971019379,10.138612694072426
2006-01-04 17:00:00,2006-01-04 17:00:00,2006,1,4,0.2469522526595228,0.9980906445671558,10.22785869833108
2006-01-04 18:00:00,2006-01-04 18:00:00,2006,1,4,0.1751997272331134,0.9980475107000991,10.155674834234105
2006-01-04 19:00:00,2006-01-04 19:00:00,2006,1,4,0.990730144428614,0.9980038955215694,10.970769099644308
2006-01-04 20:00:00,2006-01-04 20:00:00,2006,1,4,0.6850473560871131,0.9979597990526001,10.664645346613113
2006-01-04 21:00:00,2006-01-04 21:00:00,2006,1,4,0.5271448643821016,0.9979152213144571,10.506297077526673
2006-01-04 22:00:00,2006-01-04 22:00:00,2006,1,4,0.5773074169992238,0.9978701623286378,10.556009040285602
2006-01-04 23:00:00,2006-01-04 23:00:00,2006,1,4,0.05976050730772153,0.9978246221168723,10.038006728476445
