datetime,datetime,year,month,day,random,sazonal,timeSeries
2009-01-01 00:00:00,2009-01-01 00:00:00,2009,1,1,0.9180077710184855,1.0,10.918007771018486
2009-01-01 01:00:00,2009-01-01 01:00:00,2009,1,1,0.7889473928977717,0.9999997588734665,10.788944981632437
2009-01-01 02:00:00,2009-01-01 02:00:00,2009,1,1,0.8418786129767628,0.9999990354939822,10.841868967916584
2009-01-01 03:00:00,2009-01-01 03:00:00,2009,1,1,0.6889040210800121,0.999997829861896,10.68888231969897
2009-01-01 04:00:00,2009-01-01 04:00:00,2009,1,1,0.24044133993332995,0.9999961419777894,10.240402759711223
2009-01-01 05:00:00,2009-01-01 05:00:00,2009,1,1,0.4903147637304687,0.9999939718424762,10.490254482155231
2009-01-01 06:00:00,2009-01-01 06:00:00,2009,1,1,0.12567670648899976,0.9999913194570031,10.12558990105903
2009-01-01 07:00:00,2009-01-01 07:00:00,2009,1,1,0.15279908436468803,0.9999881848226492,10.15268093259118
2009-01-01 08:00:00,2009-01-01 08:00:00,2009,1,1,0.6490636639851178,0.9999845679409262,10.64890934339438
2009-01-01 09:00:00,2009-01-01 09:00:00,2009,1,1,0.16717975891931058,0.9999804688135782,10.166984447055093
2009-01-01 10:00:00,2009-01-01 10:00:00,2009,1,1,0.7222550215975617,0.9999758874425823,10.722013896023384
2009-01-01 11:00:00,2009-01-01 11:00:00,2009,1,1,0.9326361909327564,0.9999708238301476,10.932344429234233
2009-01-01 12:00:00,2009-01-01 12:00:00,2009,1,1,0.10745027824286557,0.9999652779787161,10.107103058030027
2009-01-01 13:00:00,2009-01-01 13:00:00,2009,1,1,0.8217883083836489,0.9999592498909624,10.821380807293274
2009-01-01 14:00:00,2009-01-01 14:00:00,2009,1,1,0.86366891513154,0.9999527395697936,10.863196310829476
2009-01-01 15:00:00,2009-01-01 15:00:00,2009,1,1,0.42634609034883353,0.9999457470183493,10.425803560532326
2009-01-01 16:00:00,2009-01-01 16:00:00,2009,1,1,0.6425627246243871,0.9999382722400014,10.641945447024401
2009-01-01 17:00:00,2009-01-01 17:00:00,2009,1,1,0.6154373202419199,0.9999303152383551,10.61474047262547
2009-01-01 18:00:00,2009-01-01 18:00:00,2009,1,1,0.6952255008766546,0.9999218760172474,10.694444261049128
2009-01-01 19:00:00,2009-01-01 19:00:00,2009,1,1,0.1568518487579762,0.999912954580748,10.155981394565456
2009-01-01 20:00:00,2009-01-01 20:00:00,2009,1,1,0.41605989130669596,0.9999035509331596,10.415095400638293
2009-01-01 21:00:00,2009-01-01 21:00:00,2009,1,1,0.874464590551716,0.9998936650790171,10.873401241341886
2009-01-01 22:00:00,2009-01-01 22:00:00,2009,1,1,0.7896189987333988,0.9998832970230879,10.788451968964278
2009-01-01 23:00:00,2009-01-01 23:00:00,2009,1,1,0.5051091738514915,0.9998724467703719,10.503833641555211
2009-01-02 00:00:00,2009-01-02 00:00:00,2009,1,2,0.9915797425788433,0.9998611143261019,10.990190885839862
2009-01-02 01:00:00,2009-01-02 01:00:00,2009,1,2,0.41453643547699337,0.9998492996957429,10.413029432434422
2009-01-02 02:00:00,2009-01-02 02:00:00,2009,1,2,0.2942534800565826,0.9998370028849926,10.292623508906509
2009-01-02 03:00:00,2009-01-02 03:00:00,2009,1,2,0.8896308711360763,0.999824223899781,10.887873110133885
2009-01-02 04:00:00,2009-01-02 04:00:00,2009,1,2,0.25880247167167636,0.9998109627462709,10.256912099134386
2009-01-02 05:00:00,2009-01-02 05:00:00,2009,1,2,0.8475959529626882,0.9997972194308576,10.845568147271266
2009-01-02 06:00:00,2009-01-02 06:00:00,2009,1,2,0.5558775143723008,0.9997829939601689,10.553707453973988
2009-01-02 07:00:00,2009-01-02 07:00:00,2009,1,2,0.6966126467237795,0.999768286341065,10.69429551013443
